序号,ticker,name,close,pct_change,change,volume,amount,amplitude,high,low,open,prev_close,volume_ratio,turnover,pe,pb,total_mcap,float_mcap,speed_5min,pct_5min,pct_60d,pct_ytd
5086,002153,石基信息,7.49,-2.35,-0.18,89092.0,66865087.0,2.09,7.61,7.45,7.59,7.67,1.12,0.56,216.15,3.07,20441661869.0,11982230892.0,0.0,-0.13,-20.82,-30.78
5087,688165,埃夫特-U,15.82,-2.35,-0.38,34959.0,55708759.0,2.96,16.24,15.76,16.07,16.2,1.09,0.67,-210.88,6.83,8254559600.0,8254559600.0,-0.06,0.38,-4.64,-33.42
5088,300327,中颖电子,21.94,-2.36,-0.53,46083.0,102504044.53,3.47,22.66,21.88,22.34,22.47,0.88,1.36,91.4,4.22,7489661574.0,7434461828.0,-0.32,-0.09,-19.78,-21.45
5089,301557,常友科技,73.29,-2.36,-1.77,2074.0,15124496.4,3.7,74.78,72.0,74.77,75.06,0.7,0.83,-223.52,4.56,4546253383.0,1822793904.0,0.05,0.05,-1.24,-21.01
5090,002045,国光电器,7.41,-2.37,-0.18,120989.0,90388269.48,2.5,7.58,7.39,7.5,7.59,0.88,2.15,-40.48,0.99,4168000008.0,4162381376.0,-0.13,-0.13,-32.58,-47.67
5091,600797,浙大网新,7.01,-2.37,-0.17,272211.0,189955090.0,2.23,7.05,6.89,7.0,7.18,1.44,2.65,-37.84,2.2,7202959854.0,7202959854.0,0.0,0.43,-22.71,-29.05
5092,300115,长盈精密,25.12,-2.37,-0.61,142302.0,359131353.04,2.29,25.59,25.0,25.15,25.73,1.3,1.05,68.27,4.1,34197114537.0,34096251658.0,-0.36,-0.04,-22.33,-45.84
5093,002049,紫光国微,64.67,-2.37,-1.57,133439.0,869801143.1,2.11,65.95,64.55,65.65,66.24,1.05,1.57,41.09,4.02,54945542610.0,54938182388.0,-0.32,-0.31,-8.65,-17.62
5094,600288,大恒科技,9.83,-2.38,-0.24,259002.0,257639834.0,3.38,10.15,9.81,10.15,10.07,1.87,5.93,20.98,2.16,4293744000.0,4293744000.0,-0.1,-0.1,-33.58,-34.38
5095,600809,山西汾酒,122.02,-2.38,-2.98,60860.0,740891251.0,3.59,124.85,120.36,124.58,125.0,1.57,0.5,6.91,3.31,148860034368.0,148860034368.0,0.25,0.04,-14.04,-28.93
5096,300287,飞利信,3.69,-2.38,-0.09,185734.0,68813402.0,2.12,3.75,3.67,3.75,3.78,0.99,1.41,-46.3,5.35,5296160352.0,4864510786.0,-0.27,0.54,-13.99,-24.54
5097,002399,海普瑞,9.4,-2.39,-0.23,22107.0,21033966.8,2.39,9.63,9.4,9.57,9.63,1.13,0.18,18.38,1.15,13792584318.0,11723696018.0,-0.21,-0.42,-12.88,-19.31
5098,300463,迈克生物,8.56,-2.39,-0.21,43843.0,37878625.0,2.51,8.76,8.54,8.71,8.77,1.4,0.89,144.0,0.82,5175946301.0,4208086909.0,0.0,0.12,-17.61,-23.5
5099,300003,乐普医疗,12.59,-2.4,-0.31,164052.0,207163663.53,2.4,12.84,12.53,12.78,12.9,1.38,1.04,23.51,1.44,23208717174.0,19878502760.0,0.08,0.0,-12.63,-19.55
5100,688085,三友医疗,12.2,-2.4,-0.3,15647.0,19337844.0,4.16,12.68,12.16,12.56,12.5,0.92,0.45,158.55,2.12,4475066726.0,4277509991.0,0.0,0.16,-21.79,-25.43
5101,688052,纳芯微,210.96,-2.4,-5.19,15424.0,329642810.0,6.08,221.58,208.43,217.61,216.15,1.24,1.08,-241.3,4.51,34493066907.0,30253825707.0,0.42,0.96,15.4,33.37
5102,300382,斯莱克,13.81,-2.4,-0.34,142054.0,201057763.32,5.51,14.55,13.77,14.15,14.15,1.03,2.19,-102.49,3.93,8954403917.0,8953550846.0,-0.5,-0.14,-8.97,-11.25
5103,000722,湖南发展,14.64,-2.4,-0.36,318104.0,457686580.28,7.0,14.95,13.9,14.51,15.0,1.87,6.85,159.8,2.1,8364634082.0,6795277248.0,-0.34,-0.48,0.97,24.6
5104,603350,安乃达,26.3,-2.41,-0.65,3896.0,10268261.0,2.82,26.76,26.0,26.65,26.95,1.15,0.88,28.27,2.3,3063792200.0,1160474350.0,0.11,0.0,-25.35,-30.4
5105,300441,鲍斯股份,6.47,-2.41,-0.16,40219.0,26149407.12,2.41,6.62,6.46,6.55,6.63,1.37,0.64,51.74,1.68,4169370666.0,4049793375.0,0.0,0.15,-8.87,-13.62
5106,300843,胜蓝股份,117.5,-2.41,-2.9,49042.0,595148072.82,6.64,125.0,117.0,121.72,120.4,1.93,3.06,133.35,11.93,19235674373.0,18858691015.0,-0.67,-0.01,72.36,128.33
5107,688130,晶华微,17.39,-2.41,-0.43,11455.0,20335074.0,4.94,18.18,17.3,17.81,17.82,0.91,1.9,-119.17,1.7,2102296125.0,1048357785.0,-0.11,0.12,-24.36,-16.95
5108,688783,西安奕材-U,35.13,-2.42,-0.87,79376.0,283373804.0,5.42,36.8,34.85,35.8,36.0,1.03,4.29,-223.98,11.56,141847914000.0,6505287332.0,0.14,0.6,53.27,47.61
5109,300199,翰宇药业,20.95,-2.42,-0.52,158022.0,334979077.61,3.26,21.63,20.93,21.09,21.47,0.94,2.12,36.19,24.95,18503905989.0,15611257973.0,-0.33,-0.57,-3.63,17.04
5110,688489,三未信安,21.0,-2.42,-0.52,5072.0,10769847.0,3.11,21.58,20.91,21.45,21.52,1.25,0.3,-39.37,1.97,3561149445.0,3533826387.0,0.19,0.38,-19.91,-32.48
5111,001288,运机集团,24.98,-2.42,-0.62,24962.0,62721601.17,3.28,25.6,24.76,25.35,25.6,1.46,1.64,28.39,2.55,5839421048.0,3793786965.0,0.04,0.04,-10.18,-21.32
5112,300436,广生堂,89.15,-2.42,-2.21,26899.0,241585630.76,3.2,91.76,88.84,89.79,91.36,1.03,1.97,-136.92,56.43,14198653050.0,12188763536.0,-0.18,-0.16,-21.32,0.0
5113,688561,奇安信-U,26.14,-2.43,-0.65,66136.0,173025731.0,2.65,26.6,25.89,26.2,26.79,2.06,0.97,-11.49,2.53,17834086232.0,17834086232.0,0.23,0.73,-13.13,-26.53
