序号,ticker,name,close,pct_change,change,volume,amount,amplitude,high,low,open,prev_close,volume_ratio,turnover,pe,pb,total_mcap,float_mcap,speed_5min,pct_5min,pct_60d,pct_ytd,main_net_inflow,main_net_pct,super_large_net_inflow,super_large_net_pct,large_net_inflow,large_net_pct,medium_net_inflow,medium_net_pct,small_net_inflow,small_net_pct
542,002648,卫星化学,25.21,2.98,0.73,359395.0,892147637.02,4.0,25.3,24.32,24.82,24.48,2.03,1.07,10.03,2.51,84923557845.0,84869023447.0,0.12,0.28,-7.42,46.74,-20093878.0,-2.24,14771877.0,1.65,-34865755.0,-3.89,35191008.0,3.93,-15097130.0,-1.68
543,688356,键凯科技,77.03,2.97,2.22,8758.0,67053398.0,5.45,77.97,73.89,73.89,74.81,1.78,1.44,52.11,3.54,4671923421.0,4671923421.0,0.5,1.08,-25.26,-5.93,-1425684.0,-2.1,-1553600.0,-2.28,127916.0,0.19,2973597.0,4.37,-1547914.0,-2.28
544,000862,银星能源,5.54,2.97,0.16,342793.0,185171837.97,8.55,5.63,5.17,5.25,5.38,2.77,5.46,22.92,1.17,5085469016.0,3478937668.0,-0.18,0.0,-16.31,-5.14,15863816.0,8.57,8413477.0,4.54,7450339.0,4.02,-7501347.0,-4.05,-8362469.0,-4.52
545,603256,宏和科技,159.67,2.97,4.61,75746.0,1224993729.0,8.12,167.9,155.31,158.16,155.06,1.81,0.86,257.5,53.3,144435317673.0,140466089925.0,-0.42,0.03,49.32,334.59,-4400020.0,-0.36,20627927.0,1.67,-25027947.0,-2.03,68320.0,0.01,4379280.0,0.35
546,002263,大东南,2.78,2.96,0.08,391119.0,108411223.0,5.19,2.82,2.68,2.7,2.7,2.74,2.08,302.15,1.88,5221841078.0,5221799378.0,-0.36,0.0,-36.09,-16.52,11982206.0,11.05,13344357.0,12.31,-1362151.0,-1.26,-3867025.0,-3.57,-8115179.0,-7.48
547,300437,清水源,9.73,2.96,0.28,34158.0,33049407.0,4.66,9.84,9.4,9.42,9.45,1.64,1.97,-576.9,1.72,2385826134.0,1690593309.0,0.31,0.41,-38.84,-39.07,-1510750.0,-4.54,-1736876.0,-5.22,226126.0,0.68,-1181209.0,-3.55,2691959.0,8.1
549,002181,粤 传 媒,8.01,2.96,0.23,226664.0,181295410.12,4.37,8.16,7.82,8.02,7.78,2.09,2.0,132.77,2.19,9300075974.0,9087642203.0,-0.5,-0.37,-38.57,-7.08,16160584.0,8.9,-860164.0,-0.47,17020748.0,9.37,-2637224.0,-1.45,-13523359.0,-7.44
551,600123,兰花科创,6.63,2.95,0.19,195187.0,127752822.0,3.88,6.65,6.4,6.4,6.44,2.24,1.32,-88.93,0.65,9767581339.0,9767581339.0,0.15,-0.15,2.63,12.18,-2245449.0,-1.75,-4418015.0,-3.45,2172566.0,1.7,-5690692.0,-4.44,7936141.0,6.2
552,688628,优利德,65.52,2.95,1.88,25067.0,167880690.0,5.77,68.88,65.21,65.8,63.64,1.72,2.24,25.23,5.86,7323012366.0,7323012366.0,-0.2,0.03,-32.62,111.08,13002895.0,7.72,95713.0,0.06,12907182.0,7.67,-1347011.0,-0.8,-11655883.0,-6.92
553,001360,南矿集团,13.65,2.94,0.39,15888.0,21546613.0,3.54,13.74,13.27,13.27,13.26,1.51,1.27,53.79,2.0,2784600000.0,1712861432.0,0.22,0.15,-31.44,-36.07,153723.0,0.71,156065.0,0.72,-2342.0,-0.01,-297612.0,-1.38,143889.0,0.67
554,300939,秋田微,45.86,2.94,1.31,19263.0,87480506.29,5.41,46.28,43.87,45.0,44.55,1.3,1.61,95.08,3.87,5503200000.0,5503200000.0,0.0,0.95,18.2,33.78,5548108.0,6.14,-305387.0,-0.34,5853495.0,6.48,-6515282.0,-7.21,967175.0,1.07
555,600135,乐凯胶片,6.68,2.93,0.19,38731.0,25722333.0,4.01,6.73,6.47,6.5,6.49,1.49,0.7,-38.95,1.57,3696091421.0,3696091421.0,0.0,0.15,-35.95,-35.27,-1165352.0,-4.52,0.0,0.0,-1165352.0,-4.52,-1197530.0,-4.64,2362882.0,9.16
557,600888,新疆众和,9.17,2.92,0.26,348477.0,318459946.0,5.05,9.35,8.9,8.92,8.91,1.72,2.24,13.45,1.13,14241798152.0,14241798152.0,-0.11,-0.11,7.76,13.77,-9354324.0,-2.93,17092054.0,5.35,-26446378.0,-8.28,-8795661.0,-2.75,18145390.0,5.68
559,002566,益盛药业,5.99,2.92,0.17,64215.0,38421382.0,7.04,6.18,5.77,5.81,5.82,2.37,2.77,30.7,0.89,1982400084.0,1388424903.0,0.34,0.17,-21.39,-20.66,2498601.0,6.5,0.0,0.0,2498601.0,6.5,89470.0,0.23,-2588071.0,-6.73
